condition,seed,regime,bandwidth_multiplier,candidate_radius,candidate_count,method,proposed_shift,probe_order,candidate_probe_count,proposed_safe_intensity,uniform_safe_intensity,joint_compute_shift,joint_compute_safe_intensity,oracle_safe_intensity,oracle_shifts,oracle_ratio,oracle_gap_pct,gain_over_uniform_pct,matches_oracle_shift,near_oracle,not_worse_than_uniform,not_worse_than_joint_compute,method_evaluator_calls,exhaustive_evaluator_calls,evaluator_call_reduction_pct,method_runtime_s,exhaustive_runtime_s,all_sampled_monotonic,no_right_censoring
expanded_20_seed,7,prefill_constrained,1.0,4,9,single_direction_adaptive,-1,"-1,0,1,-2",4,0.535156,0.523438,-2,0.519531,0.535156,-1,1.0,0.0,2.238661,True,True,True,True,36,79,54.43038,5.45673,12.115944,True,True
expanded_20_seed,7,prefill_constrained,1.0,4,9,bidirectional_adaptive,-1,"-1,0,1,-2",4,0.535156,0.523438,-2,0.519531,0.535156,-1,1.0,0.0,2.238661,True,True,True,True,36,79,54.43038,5.45673,12.115944,True,True
expanded_20_seed,8,decode_constrained,1.0,2,5,single_direction_adaptive,-2,"-1,0,1,-2",4,0.035156,0.03125,-2,0.035156,0.035156,-2,1.0,0.0,12.4992,True,True,True,True,32,40,20.0,0.467794,0.557988,True,True
expanded_20_seed,8,decode_constrained,1.0,2,5,bidirectional_adaptive,-2,"-1,0,1,-2",4,0.035156,0.03125,-2,0.035156,0.035156,-2,1.0,0.0,12.4992,True,True,True,True,32,40,20.0,0.467794,0.557988,True,True
expanded_20_seed,8,decode_constrained,1.0,3,7,single_direction_adaptive,-2,"-1,0,1,-2,-3",5,0.035156,0.03125,-2,0.035156,0.035156,"-3,-2",1.0,0.0,12.4992,True,True,True,True,40,56,28.571429,0.62997,0.807421,True,True
expanded_20_seed,8,decode_constrained,1.0,3,7,bidirectional_adaptive,-2,"-1,0,1,-2,-3",5,0.035156,0.03125,-2,0.035156,0.035156,"-3,-2",1.0,0.0,12.4992,True,True,True,True,40,56,28.571429,0.62997,0.807421,True,True
expanded_20_seed,8,decode_constrained,1.0,4,9,single_direction_adaptive,-4,"-1,0,1,-2,-3,-4",6,0.046875,0.03125,-2,0.035156,0.046875,-4,1.0,0.0,50.0,True,True,True,True,48,72,33.333333,0.799948,1.053065,True,True
expanded_20_seed,8,decode_constrained,1.0,4,9,bidirectional_adaptive,-4,"-1,0,1,-2,-3,-4",6,0.046875,0.03125,-2,0.035156,0.046875,-4,1.0,0.0,50.0,True,True,True,True,48,72,33.333333,0.799948,1.053065,True,True
expanded_20_seed,8,prefill_constrained,1.0,2,5,single_direction_adaptive,0,"-1,0,1,2",4,0.464844,0.464844,-2,0.472656,0.472656,-2,0.983472,1.652788,0.0,False,True,True,False,32,40,20.0,4.397443,5.366069,True,True
expanded_20_seed,8,prefill_constrained,1.0,2,5,bidirectional_adaptive,0,"-1,0,1,2",4,0.464844,0.464844,-2,0.472656,0.472656,-2,0.983472,1.652788,0.0,False,True,True,False,32,40,20.0,4.397443,5.366069,True,True
expanded_20_seed,8,prefill_constrained,1.0,3,7,single_direction_adaptive,0,"-1,0,1,2",4,0.464844,0.464844,-2,0.472656,0.53125,3,0.875,12.499953,0.0,False,False,True,False,32,57,43.859649,4.397443,7.050666,True,True
expanded_20_seed,8,prefill_constrained,1.0,3,7,bidirectional_adaptive,0,"-1,0,1,2",4,0.464844,0.464844,-2,0.472656,0.53125,3,0.875,12.499953,0.0,False,False,True,False,32,57,43.859649,4.397443,7.050666,True,True
expanded_20_seed,8,prefill_constrained,1.0,4,9,single_direction_adaptive,0,"-1,0,1,2",4,0.464844,0.464844,-2,0.472656,0.53125,3,0.875,12.499953,0.0,False,False,True,False,32,73,56.164384,4.397443,9.215795,True,True
expanded_20_seed,8,prefill_constrained,1.0,4,9,bidirectional_adaptive,0,"-1,0,1,2",4,0.464844,0.464844,-2,0.472656,0.53125,3,0.875,12.499953,0.0,False,False,True,False,32,73,56.164384,4.397443,9.215795,True,True
expanded_20_seed,9,decode_constrained,1.0,2,5,single_direction_adaptive,0,"-1,0,1,-2",4,0.035156,0.035156,-2,0.035156,0.035156,"-2,-1,0",1.0,0.0,0.0,True,True,True,True,32,40,20.0,0.682826,0.822502,True,True
expanded_20_seed,9,decode_constrained,1.0,2,5,bidirectional_adaptive,0,"-1,0,1,-2",4,0.035156,0.035156,-2,0.035156,0.035156,"-2,-1,0",1.0,0.0,0.0,True,True,True,True,32,40,20.0,0.682826,0.822502,True,True
expanded_20_seed,9,decode_constrained,1.0,3,7,single_direction_adaptive,-3,"-1,0,1,-2,-3",5,0.042969,0.035156,-2,0.035156,0.042969,-3,1.0,0.0,22.223802,True,True,True,True,40,56,28.571429,0.951838,1.230444,True,True
expanded_20_seed,9,decode_constrained,1.0,3,7,bidirectional_adaptive,-3,"-1,0,1,-2,-3",5,0.042969,0.035156,-2,0.035156,0.042969,-3,1.0,0.0,22.223802,True,True,True,True,40,56,28.571429,0.951838,1.230444,True,True
expanded_20_seed,9,decode_constrained,1.0,4,9,single_direction_adaptive,-4,"-1,0,1,-2,-3,-4",6,0.050781,0.035156,-2,0.035156,0.050781,-4,1.0,0.0,44.44476,True,True,True,True,48,72,33.333333,1.238665,1.603203,True,True
expanded_20_seed,9,decode_constrained,1.0,4,9,bidirectional_adaptive,-4,"-1,0,1,-2,-3,-4",6,0.050781,0.035156,-2,0.035156,0.050781,-4,1.0,0.0,44.44476,True,True,True,True,48,72,33.333333,1.238665,1.603203,True,True
expanded_20_seed,9,prefill_constrained,1.0,2,5,single_direction_adaptive,0,"-1,0,1",3,0.929688,0.929688,-2,0.722656,0.929688,0,1.0,0.0,0.0,True,True,True,True,27,45,40.0,9.47636,14.293318,True,True
expanded_20_seed,9,prefill_constrained,1.0,2,5,bidirectional_adaptive,0,"-1,0,1",3,0.929688,0.929688,-2,0.722656,0.929688,0,1.0,0.0,0.0,True,True,True,True,27,45,40.0,9.47636,14.293318,True,True
expanded_20_seed,9,prefill_constrained,1.0,3,7,single_direction_adaptive,0,"-1,0,1",3,0.929688,0.929688,-2,0.722656,0.929688,0,1.0,0.0,0.0,True,True,True,True,27,63,57.142857,9.47636,18.097186,True,True
expanded_20_seed,9,prefill_constrained,1.0,3,7,bidirectional_adaptive,0,"-1,0,1",3,0.929688,0.929688,-2,0.722656,0.929688,0,1.0,0.0,0.0,True,True,True,True,27,63,57.142857,9.47636,18.097186,True,True
expanded_20_seed,9,prefill_constrained,1.0,4,9,single_direction_adaptive,0,"-1,0,1",3,0.929688,0.929688,-2,0.722656,0.929688,0,1.0,0.0,0.0,True,True,True,True,27,80,66.25,9.47636,20.895323,True,True
expanded_20_seed,9,prefill_constrained,1.0,4,9,bidirectional_adaptive,0,"-1,0,1",3,0.929688,0.929688,-2,0.722656,0.929688,0,1.0,0.0,0.0,True,True,True,True,27,80,66.25,9.47636,20.895323,True,True
expanded_20_seed,10,decode_constrained,1.0,2,5,single_direction_adaptive,-1,"-1,0,1,-2",4,0.023438,0.019531,-2,0.023438,0.023438,"-2,-1",1.0,0.0,20.004096,True,True,True,True,32,40,20.0,0.662662,0.79456,True,True
expanded_20_seed,10,decode_constrained,1.0,2,5,bidirectional_adaptive,-1,"-1,0,1,-2",4,0.023438,0.019531,-2,0.023438,0.023438,"-2,-1",1.0,0.0,20.004096,True,True,True,True,32,40,20.0,0.662662,0.79456,True,True
expanded_20_seed,10,decode_constrained,1.0,3,7,single_direction_adaptive,-1,"-1,0,1,-2,-3",5,0.023438,0.019531,-2,0.023438,0.023438,"-3,-2,-1",1.0,0.0,20.004096,True,True,True,True,40,56,28.571429,0.849016,1.113007,True,True
expanded_20_seed,10,decode_constrained,1.0,3,7,bidirectional_adaptive,-1,"-1,0,1,-2,-3",5,0.023438,0.019531,-2,0.023438,0.023438,"-3,-2,-1",1.0,0.0,20.004096,True,True,True,True,40,56,28.571429,0.849016,1.113007,True,True
expanded_20_seed,10,decode_constrained,1.0,4,9,single_direction_adaptive,-4,"-1,0,1,-2,-3,-4",6,0.046875,0.019531,-2,0.023438,0.046875,-4,1.0,0.0,140.003072,True,True,True,True,48,72,33.333333,1.071349,1.403995,True,True
expanded_20_seed,10,decode_constrained,1.0,4,9,bidirectional_adaptive,-4,"-1,0,1,-2,-3,-4",6,0.046875,0.019531,-2,0.023438,0.046875,-4,1.0,0.0,140.003072,True,True,True,True,48,72,33.333333,1.071349,1.403995,True,True
expanded_20_seed,10,prefill_constrained,1.0,2,5,single_direction_adaptive,-1,"-1,0,1,-2",4,0.367188,0.359375,-2,0.316406,0.371094,2,0.989474,1.052564,2.174052,False,True,True,True,32,40,20.0,3.475775,4.733993,True,True
expanded_20_seed,10,prefill_constrained,1.0,2,5,bidirectional_adaptive,2,"-1,0,1,-2,2",5,0.371094,0.359375,-2,0.316406,0.371094,2,1.0,0.0,3.260939,True,True,True,True,40,40,0.0,4.733993,4.733993,True,True
expanded_20_seed,10,prefill_constrained,1.0,3,7,single_direction_adaptive,-1,"-1,0,1,-2",4,0.367188,0.359375,-2,0.316406,0.371094,2,0.989474,1.052564,2.174052,False,True,True,True,32,56,42.857143,3.475775,6.598422,True,True
expanded_20_seed,10,prefill_constrained,1.0,3,7,bidirectional_adaptive,2,"-1,0,1,-2,2,3",6,0.371094,0.359375,-2,0.316406,0.371094,2,1.0,0.0,3.260939,True,True,True,True,48,56,14.285714,5.988974,6.598422,True,True
expanded_20_seed,10,prefill_constrained,1.0,4,9,single_direction_adaptive,-1,"-1,0,1,-2",4,0.367188,0.359375,-2,0.316406,0.394531,4,0.930695,6.930507,2.174052,False,False,True,True,32,72,55.555556,3.475775,8.142553,True,True
expanded_20_seed,10,prefill_constrained,1.0,4,9,bidirectional_adaptive,2,"-1,0,1,-2,2,3",6,0.371094,0.359375,-2,0.316406,0.394531,4,0.940595,5.940471,3.260939,False,False,True,True,48,72,33.333333,5.988974,8.142553,True,True
expanded_20_seed,11,decode_constrained,1.0,2,5,single_direction_adaptive,0,"-1,0,1,-2",4,0.039062,0.039062,-2,0.039062,0.039062,"-2,-1,0",1.0,0.0,0.0,True,True,True,True,32,40,20.0,0.721386,0.863445,True,True
expanded_20_seed,11,decode_constrained,1.0,2,5,bidirectional_adaptive,0,"-1,0,1,-2",4,0.039062,0.039062,-2,0.039062,0.039062,"-2,-1,0",1.0,0.0,0.0,True,True,True,True,32,40,20.0,0.721386,0.863445,True,True
expanded_20_seed,11,decode_constrained,1.0,3,7,single_direction_adaptive,-3,"-1,0,1,-2,-3",5,0.046875,0.039062,-2,0.039062,0.046875,-3,1.0,0.0,20.001536,True,True,True,True,40,56,28.571429,0.928094,1.212523,True,True
expanded_20_seed,11,decode_constrained,1.0,3,7,bidirectional_adaptive,-3,"-1,0,1,-2,-3",5,0.046875,0.039062,-2,0.039062,0.046875,-3,1.0,0.0,20.001536,True,True,True,True,40,56,28.571429,0.928094,1.212523,True,True
expanded_20_seed,11,decode_constrained,1.0,4,9,single_direction_adaptive,-4,"-1,0,1,-2,-3,-4",6,0.058594,0.039062,-2,0.039062,0.058594,-4,1.0,0.0,50.00256,True,True,True,True,48,72,33.333333,1.211021,1.582202,True,True
expanded_20_seed,11,decode_constrained,1.0,4,9,bidirectional_adaptive,-4,"-1,0,1,-2,-3,-4",6,0.058594,0.039062,-2,0.039062,0.058594,-4,1.0,0.0,50.00256,True,True,True,True,48,72,33.333333,1.211021,1.582202,True,True
expanded_20_seed,11,prefill_constrained,1.0,2,5,single_direction_adaptive,0,"-1,0,1",3,1.160156,1.160156,-2,0.785156,1.160156,0,1.0,0.0,0.0,True,True,True,True,29,47,38.297872,9.029923,13.860884,True,True
expanded_20_seed,11,prefill_constrained,1.0,2,5,bidirectional_adaptive,0,"-1,0,1",3,1.160156,1.160156,-2,0.785156,1.160156,0,1.0,0.0,0.0,True,True,True,True,29,47,38.297872,9.029923,13.860884,True,True
expanded_20_seed,11,prefill_constrained,1.0,3,7,single_direction_adaptive,0,"-1,0,1",3,1.160156,1.160156,-2,0.785156,1.160156,0,1.0,0.0,0.0,True,True,True,True,29,65,55.384615,9.029923,17.504533,True,True
expanded_20_seed,11,prefill_constrained,1.0,3,7,bidirectional_adaptive,0,"-1,0,1",3,1.160156,1.160156,-2,0.785156,1.160156,0,1.0,0.0,0.0,True,True,True,True,29,65,55.384615,9.029923,17.504533,True,True
expanded_20_seed,11,prefill_constrained,1.0,4,9,single_direction_adaptive,0,"-1,0,1",3,1.160156,1.160156,-2,0.785156,1.160156,0,1.0,0.0,0.0,True,True,True,True,29,82,64.634146,9.029923,20.419686,True,True
expanded_20_seed,11,prefill_constrained,1.0,4,9,bidirectional_adaptive,0,"-1,0,1",3,1.160156,1.160156,-2,0.785156,1.160156,0,1.0,0.0,0.0,True,True,True,True,29,82,64.634146,9.029923,20.419686,True,True
expanded_20_seed,12,decode_constrained,1.0,2,5,single_direction_adaptive,-1,"-1,0,1,-2",4,0.042969,0.039062,-2,0.042969,0.042969,"-2,-1",1.0,0.0,10.002048,True,True,True,True,32,40,20.0,0.800439,0.973316,True,True
expanded_20_seed,12,decode_constrained,1.0,2,5,bidirectional_adaptive,-1,"-1,0,1,-2",4,0.042969,0.039062,-2,0.042969,0.042969,"-2,-1",1.0,0.0,10.002048,True,True,True,True,32,40,20.0,0.800439,0.973316,True,True
expanded_20_seed,12,decode_constrained,1.0,3,7,single_direction_adaptive,-1,"-1,0,1,-2,-3",5,0.042969,0.039062,-2,0.042969,0.042969,"-3,-2,-1",1.0,0.0,10.002048,True,True,True,True,40,56,28.571429,1.072624,1.409996,True,True
expanded_20_seed,12,decode_constrained,1.0,3,7,bidirectional_adaptive,-1,"-1,0,1,-2,-3",5,0.042969,0.039062,-2,0.042969,0.042969,"-3,-2,-1",1.0,0.0,10.002048,True,True,True,True,40,56,28.571429,1.072624,1.409996,True,True
expanded_20_seed,12,decode_constrained,1.0,4,9,single_direction_adaptive,-4,"-1,0,1,-2,-3,-4",6,0.074219,0.039062,-2,0.042969,0.074219,-4,1.0,0.0,90.003072,True,True,True,True,48,72,33.333333,1.341503,1.765067,True,True
expanded_20_seed,12,decode_constrained,1.0,4,9,bidirectional_adaptive,-4,"-1,0,1,-2,-3,-4",6,0.074219,0.039062,-2,0.042969,0.074219,-4,1.0,0.0,90.003072,True,True,True,True,48,72,33.333333,1.341503,1.765067,True,True
expanded_20_seed,12,prefill_constrained,1.0,2,5,single_direction_adaptive,1,"-1,0,1,2",4,0.539062,0.53125,-2,0.503906,0.539062,1,1.0,0.0,1.470494,True,True,True,True,35,44,20.454545,7.792979,9.704187,True,True
expanded_20_seed,12,prefill_constrained,1.0,2,5,bidirectional_adaptive,1,"-1,0,1,2",4,0.539062,0.53125,-2,0.503906,0.539062,1,1.0,0.0,1.470494,True,True,True,True,35,44,20.454545,7.792979,9.704187,True,True
expanded_20_seed,12,prefill_constrained,1.0,3,7,single_direction_adaptive,1,"-1,0,1,2",4,0.539062,0.53125,-2,0.503906,0.546875,3,0.985713,1.428663,1.470494,False,True,True,True,35,61,42.622951,7.792979,13.077429,True,True
expanded_20_seed,12,prefill_constrained,1.0,3,7,bidirectional_adaptive,1,"-1,0,1,2",4,0.539062,0.53125,-2,0.503906,0.546875,3,0.985713,1.428663,1.470494,False,True,True,True,35,61,42.622951,7.792979,13.077429,True,True
expanded_20_seed,12,prefill_constrained,1.0,4,9,single_direction_adaptive,1,"-1,0,1,2",4,0.539062,0.53125,-2,0.503906,0.546875,3,0.985713,1.428663,1.470494,False,True,True,True,35,77,54.545455,7.792979,16.036566,True,True
expanded_20_seed,12,prefill_constrained,1.0,4,9,bidirectional_adaptive,1,"-1,0,1,2",4,0.539062,0.53125,-2,0.503906,0.546875,3,0.985713,1.428663,1.470494,False,True,True,True,35,77,54.545455,7.792979,16.036566,True,True
expanded_20_seed,13,decode_constrained,1.0,2,5,single_direction_adaptive,0,"-1,0,1,-2",4,0.027344,0.027344,-2,0.027344,0.027344,"-2,-1,0",1.0,0.0,0.0,True,True,True,True,32,40,20.0,0.737105,0.872843,True,True
expanded_20_seed,13,decode_constrained,1.0,2,5,bidirectional_adaptive,0,"-1,0,1,-2",4,0.027344,0.027344,-2,0.027344,0.027344,"-2,-1,0",1.0,0.0,0.0,True,True,True,True,32,40,20.0,0.737105,0.872843,True,True
expanded_20_seed,13,decode_constrained,1.0,3,7,single_direction_adaptive,-3,"-1,0,1,-2,-3",5,0.03125,0.027344,-2,0.027344,0.03125,-3,1.0,0.0,14.284669,True,True,True,True,40,56,28.571429,0.890033,1.155871,True,True
expanded_20_seed,13,decode_constrained,1.0,3,7,bidirectional_adaptive,-3,"-1,0,1,-2,-3",5,0.03125,0.027344,-2,0.027344,0.03125,-3,1.0,0.0,14.284669,True,True,True,True,40,56,28.571429,0.890033,1.155871,True,True
expanded_20_seed,13,decode_constrained,1.0,4,9,single_direction_adaptive,-4,"-1,0,1,-2,-3,-4",6,0.0625,0.027344,-2,0.027344,0.0625,-4,1.0,0.0,128.569339,True,True,True,True,48,72,33.333333,1.043374,1.387519,True,True
expanded_20_seed,13,decode_constrained,1.0,4,9,bidirectional_adaptive,-4,"-1,0,1,-2,-3,-4",6,0.0625,0.027344,-2,0.027344,0.0625,-4,1.0,0.0,128.569339,True,True,True,True,48,72,33.333333,1.043374,1.387519,True,True
expanded_20_seed,13,prefill_constrained,1.0,2,5,single_direction_adaptive,1,"-1,0,1,2",4,0.339844,0.3125,-2,0.316406,0.339844,"1,2",1.0,0.0,8.75008,True,True,True,True,32,40,20.0,3.317453,4.039864,True,True
expanded_20_seed,13,prefill_constrained,1.0,2,5,bidirectional_adaptive,1,"-1,0,1,-2,2",5,0.339844,0.3125,-2,0.316406,0.339844,"1,2",1.0,0.0,8.75008,True,True,True,True,40,40,0.0,4.039864,4.039864,True,True
expanded_20_seed,13,prefill_constrained,1.0,3,7,single_direction_adaptive,1,"-1,0,1,2,3",5,0.339844,0.3125,-2,0.316406,0.339844,"1,2,3",1.0,0.0,8.75008,True,True,True,True,40,56,28.571429,4.38971,5.827842,True,True
expanded_20_seed,13,prefill_constrained,1.0,3,7,bidirectional_adaptive,1,"-1,0,1,-2,-3,2,3",7,0.339844,0.3125,-2,0.316406,0.339844,"1,2,3",1.0,0.0,8.75008,True,True,True,True,56,56,0.0,5.827842,5.827842,True,True
expanded_20_seed,13,prefill_constrained,1.0,4,9,single_direction_adaptive,4,"-1,0,1,2,3,4",6,0.347656,0.3125,-2,0.316406,0.347656,4,1.0,0.0,11.24992,True,True,True,True,48,72,33.333333,5.372251,7.593419,True,True
expanded_20_seed,13,prefill_constrained,1.0,4,9,bidirectional_adaptive,4,"-1,0,1,-2,-3,-4,2,3,4",9,0.347656,0.3125,-2,0.316406,0.347656,4,1.0,0.0,11.24992,True,True,True,True,72,72,0.0,7.593419,7.593419,True,True
expanded_20_seed,14,decode_constrained,1.0,2,5,single_direction_adaptive,0,"-1,0,1,-2",4,0.023438,0.023438,-2,0.023438,0.023438,"-2,-1,0",1.0,0.0,0.0,True,True,True,True,32,40,20.0,0.55933,0.682776,True,True
expanded_20_seed,14,decode_constrained,1.0,2,5,bidirectional_adaptive,0,"-1,0,1,-2",4,0.023438,0.023438,-2,0.023438,0.023438,"-2,-1,0",1.0,0.0,0.0,True,True,True,True,32,40,20.0,0.55933,0.682776,True,True
expanded_20_seed,14,decode_constrained,1.0,3,7,single_direction_adaptive,-3,"-1,0,1,-2,-3",5,0.039062,0.023438,-2,0.023438,0.039062,-3,1.0,0.0,66.660978,True,True,True,True,40,56,28.571429,0.73043,0.976328,True,True
expanded_20_seed,14,decode_constrained,1.0,3,7,bidirectional_adaptive,-3,"-1,0,1,-2,-3",5,0.039062,0.023438,-2,0.023438,0.039062,-3,1.0,0.0,66.660978,True,True,True,True,40,56,28.571429,0.73043,0.976328,True,True
expanded_20_seed,14,decode_constrained,1.0,4,9,single_direction_adaptive,-3,"-1,0,1,-2,-3,-4",6,0.039062,0.023438,-2,0.023438,0.039062,"-4,-3",1.0,0.0,66.660978,True,True,True,True,48,72,33.333333,0.902869,1.231456,True,True
expanded_20_seed,14,decode_constrained,1.0,4,9,bidirectional_adaptive,-3,"-1,0,1,-2,-3,-4",6,0.039062,0.023438,-2,0.023438,0.039062,"-4,-3",1.0,0.0,66.660978,True,True,True,True,48,72,33.333333,0.902869,1.231456,True,True
expanded_20_seed,14,prefill_constrained,1.0,2,5,single_direction_adaptive,-1,"-1,0,1,-2",4,0.890625,0.871094,-2,0.871094,0.890625,-1,1.0,0.0,2.242123,True,True,True,True,36,45,20.0,11.734927,14.149907,True,True
expanded_20_seed,14,prefill_constrained,1.0,2,5,bidirectional_adaptive,-1,"-1,0,1,-2",4,0.890625,0.871094,-2,0.871094,0.890625,-1,1.0,0.0,2.242123,True,True,True,True,36,45,20.0,11.734927,14.149907,True,True
expanded_20_seed,14,prefill_constrained,1.0,3,7,single_direction_adaptive,-1,"-1,0,1,-2",4,0.890625,0.871094,-2,0.871094,0.890625,-1,1.0,0.0,2.242123,True,True,True,True,36,63,42.857143,11.734927,16.773535,True,True
expanded_20_seed,14,prefill_constrained,1.0,3,7,bidirectional_adaptive,-1,"-1,0,1,-2",4,0.890625,0.871094,-2,0.871094,0.890625,-1,1.0,0.0,2.242123,True,True,True,True,36,63,42.857143,11.734927,16.773535,True,True
expanded_20_seed,14,prefill_constrained,1.0,4,9,single_direction_adaptive,-1,"-1,0,1,-2",4,0.890625,0.871094,-2,0.871094,0.890625,-1,1.0,0.0,2.242123,True,True,True,True,36,79,54.43038,11.734927,19.308198,True,True
expanded_20_seed,14,prefill_constrained,1.0,4,9,bidirectional_adaptive,-1,"-1,0,1,-2",4,0.890625,0.871094,-2,0.871094,0.890625,-1,1.0,0.0,2.242123,True,True,True,True,36,79,54.43038,11.734927,19.308198,True,True
expanded_20_seed,15,decode_constrained,1.0,2,5,single_direction_adaptive,0,"-1,0,1,-2",4,0.035156,0.035156,-2,0.035156,0.035156,"-2,-1,0",1.0,0.0,0.0,True,True,True,True,32,40,20.0,0.616531,0.71738,True,True
expanded_20_seed,15,decode_constrained,1.0,2,5,bidirectional_adaptive,0,"-1,0,1,-2",4,0.035156,0.035156,-2,0.035156,0.035156,"-2,-1,0",1.0,0.0,0.0,True,True,True,True,32,40,20.0,0.616531,0.71738,True,True
expanded_20_seed,15,decode_constrained,1.0,3,7,single_direction_adaptive,-3,"-1,0,1,-2,-3",5,0.046875,0.035156,-2,0.035156,0.046875,-3,1.0,0.0,33.334281,True,True,True,True,40,56,28.571429,0.803134,1.005525,True,True
expanded_20_seed,15,decode_constrained,1.0,3,7,bidirectional_adaptive,-3,"-1,0,1,-2,-3",5,0.046875,0.035156,-2,0.035156,0.046875,-3,1.0,0.0,33.334281,True,True,True,True,40,56,28.571429,0.803134,1.005525,True,True
expanded_20_seed,15,decode_constrained,1.0,4,9,single_direction_adaptive,-3,"-1,0,1,-2,-3,-4",6,0.046875,0.035156,-2,0.035156,0.046875,"-4,-3",1.0,0.0,33.334281,True,True,True,True,48,72,33.333333,1.004531,1.30513,True,True
expanded_20_seed,15,decode_constrained,1.0,4,9,bidirectional_adaptive,-3,"-1,0,1,-2,-3,-4",6,0.046875,0.035156,-2,0.035156,0.046875,"-4,-3",1.0,0.0,33.334281,True,True,True,True,48,72,33.333333,1.004531,1.30513,True,True
expanded_20_seed,15,prefill_constrained,1.0,2,5,single_direction_adaptive,0,"-1,0,1",3,0.402344,0.402344,-2,0.382812,0.402344,0,1.0,0.0,0.0,True,True,True,True,24,40,40.0,3.407644,5.144971,True,True
expanded_20_seed,15,prefill_constrained,1.0,2,5,bidirectional_adaptive,0,"-1,0,1",3,0.402344,0.402344,-2,0.382812,0.402344,0,1.0,0.0,0.0,True,True,True,True,24,40,40.0,3.407644,5.144971,True,True
expanded_20_seed,15,prefill_constrained,1.0,3,7,single_direction_adaptive,0,"-1,0,1",3,0.402344,0.402344,-2,0.382812,0.425781,3,0.944955,5.504473,0.0,False,False,True,True,24,56,57.142857,3.407644,7.351237,True,True
expanded_20_seed,15,prefill_constrained,1.0,3,7,bidirectional_adaptive,0,"-1,0,1",3,0.402344,0.402344,-2,0.382812,0.425781,3,0.944955,5.504473,0.0,False,False,True,True,24,56,57.142857,3.407644,7.351237,True,True
expanded_20_seed,15,prefill_constrained,1.0,4,9,single_direction_adaptive,0,"-1,0,1",3,0.402344,0.402344,-2,0.382812,0.425781,3,0.944955,5.504473,0.0,False,False,True,True,24,72,66.666667,3.407644,9.636828,True,True
expanded_20_seed,15,prefill_constrained,1.0,4,9,bidirectional_adaptive,0,"-1,0,1",3,0.402344,0.402344,-2,0.382812,0.425781,3,0.944955,5.504473,0.0,False,False,True,True,24,72,66.666667,3.407644,9.636828,True,True
expanded_20_seed,16,decode_constrained,1.0,2,5,single_direction_adaptive,0,"-1,0,1,-2",4,0.03125,0.03125,-2,0.03125,0.03125,"-2,-1,0",1.0,0.0,0.0,True,True,True,True,32,40,20.0,0.656998,0.812152,True,True
expanded_20_seed,16,decode_constrained,1.0,2,5,bidirectional_adaptive,0,"-1,0,1,-2",4,0.03125,0.03125,-2,0.03125,0.03125,"-2,-1,0",1.0,0.0,0.0,True,True,True,True,32,40,20.0,0.656998,0.812152,True,True
expanded_20_seed,16,decode_constrained,1.0,3,7,single_direction_adaptive,-3,"-1,0,1,-2,-3",5,0.035156,0.03125,-2,0.03125,0.035156,-3,1.0,0.0,12.4992,True,True,True,True,40,56,28.571429,0.880252,1.191676,True,True
expanded_20_seed,16,decode_constrained,1.0,3,7,bidirectional_adaptive,-3,"-1,0,1,-2,-3",5,0.035156,0.03125,-2,0.03125,0.035156,-3,1.0,0.0,12.4992,True,True,True,True,40,56,28.571429,0.880252,1.191676,True,True
expanded_20_seed,16,decode_constrained,1.0,4,9,single_direction_adaptive,-4,"-1,0,1,-2,-3,-4",6,0.046875,0.03125,-2,0.03125,0.046875,-4,1.0,0.0,50.0,True,True,True,True,48,72,33.333333,1.121559,1.506655,True,True
expanded_20_seed,16,decode_constrained,1.0,4,9,bidirectional_adaptive,-4,"-1,0,1,-2,-3,-4",6,0.046875,0.03125,-2,0.03125,0.046875,-4,1.0,0.0,50.0,True,True,True,True,48,72,33.333333,1.121559,1.506655,True,True
expanded_20_seed,16,prefill_constrained,1.0,2,5,single_direction_adaptive,1,"-1,0,1,2",4,0.710938,0.671875,-2,0.699219,0.710938,1,1.0,0.0,5.814028,True,True,True,True,36,45,20.0,7.130155,8.90639,True,True
expanded_20_seed,16,prefill_constrained,1.0,2,5,bidirectional_adaptive,1,"-1,0,1,-2,2",5,0.710938,0.671875,-2,0.699219,0.710938,1,1.0,0.0,5.814028,True,True,True,True,45,45,0.0,8.90639,8.90639,True,True
expanded_20_seed,16,prefill_constrained,1.0,3,7,single_direction_adaptive,1,"-1,0,1,2",4,0.710938,0.671875,-2,0.699219,0.710938,1,1.0,0.0,5.814028,True,True,True,True,36,63,42.857143,7.130155,12.597048,True,True
expanded_20_seed,16,prefill_constrained,1.0,3,7,bidirectional_adaptive,1,"-1,0,1,-2,-3,2",6,0.710938,0.671875,-2,0.699219,0.710938,1,1.0,0.0,5.814028,True,True,True,True,54,63,14.285714,10.410439,12.597048,True,True
expanded_20_seed,16,prefill_constrained,1.0,4,9,single_direction_adaptive,1,"-1,0,1,2",4,0.710938,0.671875,-2,0.699219,0.710938,1,1.0,0.0,5.814028,True,True,True,True,36,81,55.555556,7.130155,15.8317,True,True
expanded_20_seed,16,prefill_constrained,1.0,4,9,bidirectional_adaptive,1,"-1,0,1,-2,-3,2",6,0.710938,0.671875,-2,0.699219,0.710938,1,1.0,0.0,5.814028,True,True,True,True,54,81,33.333333,10.410439,15.8317,True,True
